2h,20h,40h,60h,material,heatsink,StableOrNot
1.0028,0.99943,1.0082,1.0031,1,0,1
1.0001,0.99908,1.0016,1.0041,2,1,1
1.0026,0.99749,1.0013,1.0036,1,1,1
1.0001,0.99852,0.98785,0.99323,2,0,0
1.0001,0.99916,0.99925,1.0029,1,1,1
1.0023,0.98914,0.99079,0.98761,2,0,0
1.0024,0.99107,0.99289,0.99131,2,0,0
1.0001,0.9991,0.99718,0.99967,2,0,0
1.0001,0.99872,0.99478,1.0014,1,1,1
1.0001,0.99871,0.99106,0.99528,2,1,0
1.0024,0.99051,0.99512,0.9883,2,0,0
1.0001,0.99907,0.99535,1.0025,2,1,1
1.0001,0.99865,0.99619,0.99504,2,0,0
1.0001,0.99926,1.0075,1.0026,1,1,1
1.0027,0.99935,1.0024,1.0002,1,1,1
1.0001,0.99868,0.99457,0.99518,2,0,0
1.0025,0.99367,0.99391,0.9895,2,0,0
1.0024,0.99,0.99203,0.99328,2,0,0
1.0001,0.99943,1.0016,1.004,1,1,1
1.0023,0.99241,0.99173,0.9873,2,1,0
1.0001,0.99891,0.99262,1.0037,2,0,1
1.0001,0.99878,0.99927,0.99761,2,0,0
1.0001,0.99921,0.99652,1.0037,1,1,1
1.0001,0.99883,0.99188,1.0033,1,1,1
1.0001,0.99934,1.0019,1.0038,1,1,1
1.0026,0.99662,1.0032,1.0012,1,1,1
1.0026,0.99842,1.0077,1.002,2,1,1
1.0001,0.99904,1.0045,1.0027,1,1,1
1.0024,0.99254,0.99708,0.99758,2,0,0
1.0001,0.99879,0.99238,1.0015,1,1,1
1.0025,0.99524,1.0013,0.99878,2,0,0
1.0027,0.99881,0.99949,0.99259,2,0,0
1.0001,0.99925,0.99626,1.0046,2,1,1
1.0026,0.99306,0.99475,0.99022,2,0,0
1.0027,0.99344,0.99347,0.98878,2,0,0
1.0029,0.99888,0.99703,0.99658,2,0,0
1.0001,0.99896,0.99486,0.99966,1,1,1
1.0001,0.99937,1.0067,1.0037,1,1,1
1.0025,0.99254,0.99021,0.98448,2,0,0
1.0026,0.99263,0.99986,0.99352,2,0,0
1.0001,0.99883,0.99662,1.0014,1,1,1
1.0001,0.99869,0.99701,0.99729,2,1,0
1.0029,0.99734,0.99842,0.99613,2,1,0
1.0029,1.0021,1.0059,1.0013,1,1,1
1.0001,0.99885,0.99937,0.9956,2,0,0
1.0027,0.9947,0.99793,0.99751,2,0,0
1.0001,0.99862,0.99016,0.99222,2,0,0
1.0001,0.99872,0.99686,0.99355,2,0,0
1.0001,0.99964,1.0035,1.0031,1,1,1
1.0001,0.99909,1.0009,1.0035,1,1,1
1.0001,0.99951,1.0087,1.0029,1,1,1
1.0026,0.99434,0.99719,0.99303,2,0,0
1.0025,0.99275,0.99529,0.98858,2,0,0
1.0025,0.99601,1.0049,1.0058,1,1,1
1.0025,0.9905,0.99623,0.99633,2,0,0
1.0028,1.0011,1.0069,1.0033,2,1,1
1.0001,0.9986,0.99397,0.99979,1,1,1
1.0001,0.99918,1.0067,1.0022,2,1,1
1.0023,0.98813,0.995,0.99455,2,0,0
1.0001,0.99956,1.0088,1.0026,2,0,0
1.0001,0.99889,0.99537,0.99484,2,0,0
1.0001,0.99974,1.0029,1.0032,1,1,1
1.0001,0.99902,0.9941,1.0039,1,1,1
1.0001,0.99948,1.0108,0.99954,1,1,1
1.0029,0.99802,1.004,0.99885,1,1,1
1.0023,0.99319,0.99303,0.99142,2,0,0
1.0001,0.99906,0.99849,1.0021,1,1,1
1.0026,0.99277,0.99156,0.99289,2,0,0
1.0001,0.9986,0.99368,0.9971,2,0,0
1.0024,0.99084,0.99488,0.99695,2,1,0
1.0024,0.99287,0.99679,0.99332,2,0,0
1.0001,0.99861,0.99,0.99217,2,0,0
1.0001,0.99865,0.99108,0.99098,2,0,0
1.0029,0.99783,0.99724,0.99845,1,1,1
1.0026,0.99801,1.0042,1.0018,1,1,1
1.0001,0.99923,1.0071,1.003,1,1,1
1.0026,0.99605,0.99566,0.99546,2,0,0
1.0025,0.9967,0.99871,1.0003,2,0,0
1.0001,0.99929,1.0058,1.0031,1,1,1
1.0001,0.99875,0.99335,0.99766,2,0,0
1.0026,0.99477,0.99658,0.99667,2,0,0
1.0001,0.99888,1.0019,0.99714,2,0,0
1.0023,0.98947,0.99754,0.99232,2,0,0
1.0028,1.001,1.008,1.0052,1,0,1
1.0001,0.99866,0.99445,0.98969,2,0,0
1.0001,0.99869,0.99844,0.99567,2,0,0
1.0001,0.99924,1.0028,1.0021,1,1,1
1.0026,0.99537,1.0033,1.0031,1,1,1
1.0001,0.99885,1.0005,0.99457,2,0,0
1.0001,0.99866,0.99096,0.99479,2,1,0
1.0025,0.99253,0.99387,0.99179,2,0,0
1.0023,0.99355,1.0025,0.99728,2,0,0
1.0001,0.9996,1.0043,1.0041,1,1,1
1.0027,0.99779,1.0046,0.99945,1,1,1
1.0028,0.99755,1.0053,1,1,1,1
1.0001,0.99864,0.99087,0.99157,2,0,0
1.0001,0.99907,1.0002,0.99574,2,0,0
1.0023,0.99206,0.99134,0.9931,2,0,0
1.0026,0.99282,0.9916,0.99312,2,0,0
1.0001,0.99951,1.0096,1.0023,1,1,1
1.0027,0.99451,0.99174,0.99158,2,0,0
1.0026,0.99387,0.99789,0.99146,2,0,0
1.0001,0.99964,1.0111,0.99675,1,1,1
1.0026,0.99931,1.0079,1.0038,1,1,1
1.0023,0.98958,0.98951,0.98853,1,0,0
1.0023,0.98838,0.99139,0.99314,2,0,0
1.0001,0.9986,0.99111,0.99061,2,0,0
1.0001,0.99859,0.98847,0.99204,2,0,0
1.0028,1.0029,1.0055,1.0051,2,1,1
1.0026,0.99492,0.99795,0.993,2,1,0
1.0001,0.99933,1.0033,1.0039,1,1,1
1.0025,0.99575,0.9955,0.99671,2,0,0
1.0001,0.9986,0.99424,0.99122,2,1,0
1.0001,0.99936,1.003,1.0027,1,1,1
1.0001,0.99937,1.0008,1.0041,1,1,1
1.0027,0.99383,0.99722,0.99146,2,0,0
1.0001,0.99944,1.0097,1.0023,1,1,1
1.0001,0.99882,0.99468,0.99519,2,0,0
1.0001,0.99866,0.99143,1.002,1,1,1
1.0001,0.9988,1.0008,0.99688,2,0,0
1.0023,0.98937,0.99604,0.99416,2,0,0
1.0001,0.99855,0.99163,0.99525,2,0,0
1.0029,0.99896,1.0027,0.99953,1,1,1
1.0023,0.9935,0.99762,0.99457,2,0,0
1.0001,0.99852,0.98855,0.99368,2,0,0
1.0001,0.99884,0.99268,1.0039,1,0,1
1.0023,0.99122,0.99477,0.99027,2,0,0
1.0029,0.99832,0.99916,0.99232,2,0,0
1.0001,0.99946,1.0011,1.0036,1,0,1
1.0001,0.99879,0.99347,1.0029,1,1,1
1.0001,0.99956,1.0097,1.0031,1,1,1
1.0001,0.99958,1.0144,0.99713,1,1,1
1.0001,0.99891,1.0015,1.0025,1,1,1
1.0001,0.9989,1.0005,0.9989,1,0,0
1.0001,0.99961,1.0066,1.0044,2,1,1
1.0023,0.99262,0.99269,0.98972,1,0,0
1.0001,0.99857,0.98816,1.0009,1,1,1
1.0028,0.99874,1.0038,1.0017,1,1,1
1.0001,0.99935,1.0059,1.0012,2,0,0
1.0025,0.99029,0.99025,0.99117,2,0,0
1.0029,1.0026,1.0038,0.99953,1,1,1
1.0001,0.99878,0.99695,0.99233,2,0,0
1.0025,0.99824,1.0087,1.0085,1,1,1
1.0001,0.99888,0.99237,1.0018,1,0,1
1.0023,0.98981,0.99196,0.98763,1,0,0
1.0023,0.99023,0.99494,0.99331,1,0,0
1.0024,0.99097,0.99652,0.99152,2,0,0
1.0001,0.99865,0.99579,0.99629,2,0,0
1.0001,0.99869,0.99833,0.99959,2,0,0
1.0026,0.99392,0.99232,0.99009,2,1,0
1.0027,0.99752,0.99745,0.99401,2,0,0
1.0001,0.99928,0.99953,1.0048,1,0,1
1.0001,0.99921,0.99803,1.0022,1,1,1
1.0023,0.9905,0.99621,0.99021,2,1,0
1.0025,0.99207,0.98959,0.98578,2,0,0
1.0001,0.99861,0.99351,0.99184,2,0,0
1.0001,0.99977,1.0133,1.0015,2,1,1
1.0023,0.98876,0.98785,0.99152,2,0,0
1.0001,0.9997,1.0082,1.0035,1,1,1
1.0026,0.99212,0.99716,0.99588,2,0,0
1.0023,0.98876,0.98759,0.99078,2,0,0
1.0026,0.99686,0.99706,0.99148,2,0,0
1.0028,0.99565,0.99364,0.98937,2,0,0
1.0025,0.99048,0.98939,0.98395,1,0,0
1.0001,0.99936,1.007,1.0036,1,1,1
1.0027,0.99481,0.99726,0.99489,2,1,0
1.0001,0.99873,0.99731,1.0006,1,1,1
1.0001,0.9996,1.0096,1.003,1,1,1
1.0001,0.99942,1.0051,1.0042,1,1,1
1.0025,0.99768,1.0021,0.99649,2,0,0
1.0001,0.99863,0.99018,0.99186,2,0,0
1.0001,0.99971,1.0089,1.0044,2,1,1
1.0001,0.99958,1.0097,1.0021,1,1,1
1.0001,0.99859,0.99369,0.99768,1,0,0
1.0001,0.99936,1.0036,1.0026,1,1,1
1.0001,0.99963,1.0078,1.0012,1,1,1
1.0001,0.99942,1.0061,1.0031,1,1,1
1.0001,0.99983,1.0132,1.0004,1,0,1
1.0001,0.99932,1.0052,1.0014,2,0,0
1.0027,0.9969,0.99605,0.99786,1,1,1
1.0025,0.99189,0.99944,1.0008,1,1,1
1.0027,0.99418,0.99573,0.99392,2,0,0
1.0001,0.99927,1.0017,1.0041,1,1,1
1.0001,0.99929,1.0058,1.003,1,1,1
1.0001,0.99947,1.0026,1.0035,1,1,1
1.0001,0.99869,0.98979,1.0006,2,1,1
1.0026,0.99882,0.99973,1.0014,2,1,1
1.0001,0.99864,0.9935,0.99512,2,0,0
1.0026,0.99394,0.99392,0.99604,1,0,0
1.0001,0.99858,0.99125,1.0002,1,1,1
1.0023,0.99125,0.9999,0.99612,2,0,0
1.0023,0.99133,1.0003,1.0038,2,1,1
1.0028,0.99546,0.99347,0.99145,2,0,0
1.0001,0.99855,0.99645,0.9942,2,0,0
1.0029,0.99687,0.99573,0.99556,2,0,0
1.0024,0.99395,0.99339,0.99243,2,0,0
1.0025,0.99049,0.99573,0.9982,1,1,1
1.0025,0.99708,1.0009,0.99559,1,1,1
1.0001,0.9996,1.0058,1.0033,1,1,1
1.0027,0.99585,0.9948,0.99447,1,0,0
1.0029,0.99856,1.0025,1.0005,1,1,1
1.0026,0.99539,1.0028,1.0052,1,1,1
1.0001,0.99852,0.98846,0.99119,1,0,0
1.0025,0.99144,0.9955,0.9918,2,1,0
1.0001,0.99853,0.98898,0.99098,2,0,0
1.0025,0.99539,0.99575,0.99228,2,0,0
1.0001,0.99863,0.99563,0.99496,2,0,0
1.0001,0.99972,1.0132,1.0008,1,1,1
1.0001,0.99883,0.99424,0.99311,2,0,0
1.0027,0.99454,0.992,0.98916,2,0,0
1.0024,0.98926,0.98642,0.98933,2,0,0
1.0025,0.99441,1.0001,0.99916,2,0,0
1.0001,0.9986,0.99257,0.99272,2,0,0
1.0026,0.99502,0.99537,0.99878,1,1,1
1.0001,0.9998,1.0041,1.0045,1,1,1
1.0028,1.0009,1.0073,1.005,1,1,1
1.0001,0.99874,0.99104,1.0008,1,0,1
1.0001,0.99868,0.99608,0.99133,2,0,0
1.0023,0.98834,0.99537,0.99149,2,0,0
1.0001,0.99892,0.99907,0.99593,2,0,0
1.0001,0.9994,1.0034,1.0036,1,1,1
1.0001,0.99871,0.99361,1.0019,1,1,1
1.0001,0.99858,0.99609,0.99316,2,0,0
1.0001,0.99972,1.0153,0.99588,1,1,1
1.0025,0.99124,0.99955,0.9925,2,0,0
1.0001,0.99886,1.0007,1.0016,1,1,1
1.0001,0.99862,0.98904,1.0015,1,1,1
1.0023,0.9872,0.99482,0.98969,2,0,0
1.0001,0.99874,0.995,0.99196,2,0,0
1.0029,0.99785,1.0048,1.0017,2,1,1
1.0001,0.99917,1.0063,1.0032,1,1,1
1.0027,0.99672,1.0032,1.0008,1,1,1
1.0001,0.99885,0.99696,1.0034,1,1,1
1.0001,0.99889,1.0031,1.0003,2,0,0
1.0001,0.99944,1.0096,1.0017,1,1,1
1.0027,0.99874,1.0078,1.0052,1,1,1
1.0024,0.99151,0.99755,0.99046,2,0,0
1.0001,0.99854,0.98682,0.99066,2,0,0
1.0001,0.99868,0.99773,0.99412,2,0,0
1.0028,0.99587,1.0016,1.0037,1,1,1
1.0028,0.99706,1.0051,0.99866,1,1,1
1.0025,0.99391,1.0023,1.0048,1,1,1
1.0027,0.99827,1.004,1.0056,1,1,1
1.0001,0.99932,1.0049,1.0019,1,1,1
1.0027,0.99752,0.99737,0.99242,2,0,0
1.0001,0.99861,0.99118,0.99243,2,0,0
1.0023,0.99532,0.99625,0.99366,2,0,0
1.0024,0.9954,1.0002,0.99936,2,0,0
1.0023,0.99582,1.0002,0.99671,1,1,1
1.0001,0.99902,0.99584,1.0023,1,1,1
1.0001,0.99874,0.99344,0.99169,1,0,0
1.0001,0.99863,0.98953,0.99594,2,0,0
1.0024,0.99129,0.9998,0.99647,2,0,0
1.0001,0.99951,1.002,1.0041,1,1,1
1.0001,0.99892,0.99506,1.0035,1,0,1
1.0024,0.99203,0.99413,0.98736,2,0,0
1.0001,0.99863,0.9912,0.99729,2,0,0
1.0026,0.99317,0.9995,0.99904,1,1,1
1.0025,0.99787,0.99905,0.99399,2,0,0
1.0001,0.99877,0.99137,1.0001,1,1,1
1.0001,0.999,1.0012,0.99423,2,0,0
1.0024,0.99424,0.99338,0.99013,2,1,0
1.0001,0.9993,1.0043,1.0033,2,0,1
1.0001,0.99944,0.99881,1.0045,1,1,1
1.0001,0.99863,0.99064,1.0019,1,1,1
1.0028,0.99989,1.0017,0.99519,2,0,0
1.0024,0.99365,0.99738,0.99746,1,1,1
1.0001,0.99883,0.99382,0.99388,2,0,0
1.0027,0.99348,0.99197,0.9873,2,1,0
1.0001,0.99881,0.99976,1.0008,1,1,1
1.0025,0.99203,0.98974,0.98756,2,1,0
1.0023,0.99305,0.99663,0.99563,1,0,0
1.0001,0.99937,0.99886,1.004,1,1,1
1.0001,0.99902,0.996,0.99737,1,0,0
1.0027,0.99636,0.99913,0.99727,2,0,0
1.0001,0.99933,1.0001,1.0041,1,1,1
1.0024,0.99501,0.99899,1.0027,1,1,1
1.0029,1.0009,1.0036,0.99949,1,1,1
1.0001,0.99867,0.99643,0.99007,1,0,0
1.0025,0.99799,1.004,0.99957,1,1,1
1.0001,0.99932,1.0073,1.0033,1,0,1
1.0001,0.9988,0.99766,0.99211,2,0,0
1.0023,0.98952,0.99627,0.99773,2,0,0
1.0025,0.99486,1.0003,1.0035,1,1,1
1.0001,0.9987,0.99477,1.0014,1,1,1
1.0001,0.99891,0.99425,1.0042,1,1,1
1.0024,0.99035,0.99332,0.98987,2,0,0
1.0028,0.99592,0.9979,0.99383,2,0,0
1.0001,0.9987,0.99578,0.99579,2,0,0
1.0028,0.99872,1.0024,0.99966,1,1,1
1.0001,0.99912,1.0002,1.0021,1,1,1
1.0001,0.99854,0.99312,0.99103,2,1,0
1.0001,0.99954,1.0017,1.0042,1,1,1
1.0001,0.99885,0.9948,0.99383,2,0,0
1.0026,0.99935,1.0076,1.0025,1,1,1
1.0025,0.99514,0.99975,0.9933,2,0,0
1.0001,0.99953,1.0118,0.99906,1,1,1
1.0024,0.99119,0.99146,0.98487,2,0,0
1.0001,0.99939,0.99896,1.0036,1,1,1
1.0023,0.98776,0.99166,0.99607,2,0,0
1.0025,0.99236,0.99993,0.99855,2,0,0
1.0028,0.99607,0.99472,0.99122,2,0,0
